,link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
3713,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2229-park-san-miguel-san-miguel-lima-lima-gdc-inmobiliaria,Park San Miguel,-12.084389867821978,-77.07961249358051,Jr. Gran Mariscal Ramon Castilla 740,San Miguel,Entrega inmediata,"31 de Enero, 2024",Financiamiento Propio,"['Gimnasio', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Sauna', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,703B,Piso: 7,3,67.30 m2,"S/ 464,285"
4547,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3358-central-home-chacarilla-santiago-de-surco-lima-lima-ee-inmobiliaria,Central Home Chacarilla,-12.112760461149128,-76.99036037001652,Cl. Monterrey 319,Santiago De Surco,En planos,"31 de Octubre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Dpto. 201,Piso: 2,3,107.61 m2,"$ 197,000"
2740,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3063-parque-norte-san-isidro-lima-lima-rosiam,PARQUE NORTE,-12.0919854,-77.0158094,"Av. Del Parque Norte 327, San Isidro",San Isidro,En planos,"30 de Septiembre, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Lobby', 'Video vigilancia']",duplex,802,Piso: 7,2,209.05 m2,"$ 433,700"
286,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1974-invent-chorrillos-chorrillos-lima-lima-invent,Invent Chorrillos,-12.1661626,-77.0245367,Calle José Olaya 225,Chorrillos,Entrega inmediata,"29 de Febrero, 2024",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 7,Pisos: Entre 1 al 8,1,37.76 m2,"S/ 253,941"
664,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3406-albamar-match-san-miguel-lima-lima-albamar-grupo-inmobiliario,Albamar | Match,-12.0781557,-77.09538289999999,Av. de los patriotas 206,San Miguel,En planos,"31 de Enero, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,TIPO 2,Pisos: Entre 2 al 20,3,69.17 m2,"S/ 490,800"
1974,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3273-mar-de-grau-chorrillos-lima-lima-2k-inmobiliaria,MAR DE GRAU,-12.1643195,-77.02434960000001,MALECON GRAU 207,Chorrillos,En planos,"25 de Septiembre, 2025",Banco Interbank,"['Lobby', 'Pista para trotarcorrer', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,x01,"Pisos: 3, 5, 7, 8, 9",2,56.63 m2,"S/ 430,000"
3441,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3321-centriqo-club-condominio-ecoamigable-cercado-de-lima-lima-lima-besco,CENTRIQO CLUB CONDOMINIO ECOAMIGABLE,-12.0574916,-77.0658071,Av. Republica De Venezuela 2505,Cercado de lima,En planos,"30 de Septiembre, 2025",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Cancha de Fulbito', 'Club House', 'Gimnasio', 'Jardin de niños', 'Karaoke', 'Lobby', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,TORRE 8-1er Piso-TIPO 7,Piso: 1,3,71.54 m2,"S/ 340,200"
646,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2846-san-felipe-towers-jesus-maria-lima-lima-vive-plm,San Felipe Towers,-12.082636800186645,-77.05047192092127,Av. San Felipe 720 esquina Jr. Huascar,Jesus Maria,Entrega inmediata,"31 de Agosto, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Techo Panorámico', 'Techos Ecológicos', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,Platinum T5,Pisos: Entre 15 al 22,2,70.95 m2,"S/ 577,600"
5686,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2307-benavides-1130-miraflores-lima-lima-v&v-grupo-inmobiliario,BENAVIDES 1130,-12.1260466,-77.02076629999999,AV. BENAVIDES 1130,Miraflores,En construcción,"31 de Octubre, 2024","Banco BANBIF, Banco BCP, BBVA, Banco Pichincha, Banco Interbank, Banco Scotiabank","['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Tipo 1-B,Piso: 6,2,57.53 m2,"S/ 626,000"
2512,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2617-pardo-669-miraflores-lima-lima-v&v-grupo-inmobiliario,PARDO 669,-12.1192987,-77.03532109999999,Av. José Pardo 669 Miraflores,Miraflores,En planos,"30 de Octubre, 2025",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,Tipo 1508-B,Piso: 15,2,64.50 m2,"S/ 642,000"
5279,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3258-albamar-oasis-surquillo-lima-lima-albamar-grupo-inmobiliario,Albamar | Oasis,-12.1025042,-77.0217445,"Av. Andres Aramburú 866, Surquillo",Surquillo,En planos,"31 de Agosto, 2026",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 2B,Piso: 1,2,94.55 m2,"S/ 653,100"
4677,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2361-paseo-de-la-arboleda-4-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,PASEO DE LA ARBOLEDA 4,-12.14157370047621,-77.01076472165404,jr combate de angamos 542,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,M-Tipo 1,Piso: 12,2,74.00 m2,"S/ 420,000"
595,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3398-alicanto-jesus-maria-lima-lima-grupo-cygnus,Alicanto,-12.0706,-77.04705,Jr. General Canterac 279 283 Jesús María,Jesus Maria,En planos,"31 de Marzo, 2026",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",duplex,Tipo 1505,Piso: 15,3,105.72 m2,"S/ 689,807"
3582,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,VALLE GRANDE 4,-11.862355623377484,-77.05571705709315,Av. San Juan de Dios s/n Paradero Haras - Carabayllo,Carabayllo,En construcción,"01 de Noviembre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Parque privado', 'Sala de Niños', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 24,Piso: 1,3,54.74 m2,"S/ 150,000"
3317,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2418-simon-pueblo-libre-lima-lima-sembra-inmobiliaria,Simón,-12.07210452047598,-77.06962609343464,Avenida Simón Bolívar 1451,Pueblo Libre,En construcción,"31 de Diciembre, 2024",Banco BANBIF,"['Gimnasio', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,4,"Pisos: 3, 5, 8, 10",1,37.62 m2,"S/ 257,500"
3900,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3244-garden-482-pueblo-libre-lima-lima-inversiones-tierra-blanca,GARDEN 482,-12.06919029599059,-77.06659734445219,"Granada 482, Pueblo Libre",Pueblo Libre,En planos,"31 de Diciembre, 2025",Banco BCP,['Lobby'],flat,TIPO1,"Pisos: 3, 4, 6, 7",3,74.50 m2,"S/ 445,500"
6433,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1993-s14-apartments-cercado-de-lima-lima-lima-urbana-per%C3%BA,S14 Apartments,-12.079079,-77.0350193,Avenida Arequipa N°1437,Cercado de lima,En construcción,"30 de Septiembre, 2024",Banco BANBIF,"['Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X10,Piso: 9,2,66.00 m2,"S/ 512,785"
76,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2122-liv-385-miraflores-lima-lima-danfra-inmobiliaria,Liv 385,-12.12495086848081,-77.02245205033186,Av. Casimiro Ulloa 385,Miraflores,Entrega inmediata,"31 de Agosto, 2023",Banco BCP,"['Lobby', 'Sala de usos Múltiples', 'Zona de Parrillas']",flat,Tipo 1,Piso: 1,3,208.43 m2,"$ 336,668"
5521,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1988-arequipa-miraflores-lima-lima-actual,Arequipa,-12.1097102,-77.03034250000002,Av Arequipa 4405 miraflores,Miraflores,Entrega inmediata,"30 de Diciembre, 2023",BBVA,"['Lobby', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas']",flat,102,Piso: 1,2,83.52 m2,"S/ 729,000"
4136,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2590-parque-blume-miraflores-lima-lima-aurora-grupo-inmobiliario,Parque Blume,-12.1131594,-77.0436508,Calle Capitán Quiñones N° 189,Miraflores,En construcción,"31 de Mayo, 2025",BBVA,"['Areas verdes', 'Lobby', 'Parque privado']",flat,FLAT TÍPICO 1,Piso: 2,2,72.00 m2,"$ 222,400"
1023,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3219-taller-miraflores-lima-lima-paz,Taller,-12.1129038,-77.0465743,CALLE TORIBIO POLO 450,Miraflores,En planos,"31 de Julio, 2026",Banco Interbank,"['Gimnasio', 'Lobby', 'Piscina', 'Zona de Parrillas']",flat,9,"Pisos: 6, 7, 9",3,121.10 m2,"S/ 1,035,407"
1590,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3311-homely-pueblo-libre-lima-lima-grupo-sol,HOMELY,-12.07084343101559,-77.06322830434485,jr mariano arce 233,Pueblo Libre,En planos,"31 de Octubre, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Lobby', 'Otros']",duplex,DÚPLEX 703,Piso: 7,3,133.89 m2,"S/ 959,000"
5542,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2722-mariscal-castilla-santiago-de-surco-lima-lima-tale-inmobiliaria,MARISCAL CASTILLA,-12.1339205,-77.0149429,"Av. Mariscal Castilla 334 – 338, Surco",Santiago De Surco,En construcción,"31 de Diciembre, 2025",Otros,"['Área de juegos para niños', 'Gimnasio', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Salon Gourmet', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas']",flat,X211,Piso: 2,2,66.49 m2,"S/ 515,000"
6453,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3008-amatista-cercado-de-lima-lima-lima-marte,Amatista,-12.062240165549236,-77.0430357894384,Av. Brasil 325,Cercado de lima,En planos,"31 de Diciembre, 2025",Banco BCP,[],flat,Tipo 4,Pisos: Entre 7 al 27,3,69.54 m2,"S/ 445,083"
5205,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3211-las-praderas-chorrillos-lima-lima-tale-inmobiliaria,Las Praderas,-12.1768317,-76.99919310000001,"Av. Los Faisanes 485, Chorrillos 15054",Chorrillos,En planos,"31 de Diciembre, 2026",Otros,"['Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X21,Pisos: Entre 3 al 17,2,53.44 m2,"S/ 280,000"
1500,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2855-visum-san-isidro-lima-lima-urbalima,VISUM,-12.0934403,-77.0328272,Calle Plaza Padre Constancio Bollar 205,San Isidro,En planos,"06 de Junio, 2026",BBVA,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,X03C,"Pisos: 17, 18, 19, 20",2,83.84 m2,"S/ 633,876"
3722,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3240-alba-san-isidro-lima-lima-zafira-inmobiliaria,Alba,-12.102899702672667,-77.05780504578036,AV. AUGUSTO PEREZ ARANIBAR 2124,San Isidro,En planos,"31 de Julio, 2026",Banco BCP,"['Área de juegos para niños', 'Lobby', 'Piscina', 'Zona de Parrillas', 'Otros']",flat,TIPO 3,Pisos: Entre 6 al 19,2,51.27 m2,"$ 120,000"
4813,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3327-colon-524-miraflores-lima-lima-constructora-magnifica,Colón 524,-12.1282973,-77.031466,Colón 524,Miraflores,En construcción,"31 de Diciembre, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Otros']",flat,TIPO Y04,Pisos: 6 y 8,2,74.80 m2,"$ 197,800"
5965,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol,Belisario 967,-12.0832017,-77.0444768,Jiron Belisario flores 967 - 973,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,402,Piso: 4,3,79.84 m2,"S/ 585,000"
6004,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2232-mar-adriatico-san-miguel-lima-lima-procity,MAR ADRIATICO,-12.07394823255852,-77.09239034773563,Calle Intisuyo 317 San Miguel,San Miguel,En construcción,"30 de Diciembre, 2024",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,3,Piso: 2,1,48.40 m2,"S/ 354,350"
3152,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2747-quarzo-jesus-maria-lima-lima-ciudaris,QUARZO,-12.0748933,-77.0411692,Av. Cuba 538,Jesus Maria,En construcción,"31 de Julio, 2025",Banco Interbank,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,Tipo 2,Pisos: Entre 8 al 23,3,69.90 m2,"S/ 508,000"
5971,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2763-belisario-967-lince-lima-lima-grupo-sol,Belisario 967,-12.0832017,-77.0444768,Jiron Belisario flores 967 - 973,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,102,Piso: 1,3,103.50 m2,"S/ 735,000"
5030,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3253-camelia-jesus-maria-lima-lima-abril-grupo-inmobiliario,Camelia,-12.0651697,-77.0428974,Av. 28 de julio 340,Jesus Maria,En planos,"30 de Abril, 2026",Banco BCP,"['Gimnasio', 'Jardin interior', 'Lobby', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,CAM-301AL2501,Pisos: Entre 3 al 25,2,56.77 m2,"S/ 344,071"
1050,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1301-reserva-748-cercado-de-lima-lima-lima-cantabria,Reserva 748,-12.0718416,-77.03655839999999,Av. Arequipa 748 -768,Cercado de lima,Entrega inmediata,"30 de Agosto, 2022",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería']",flat,Tipo 2,Piso: 2,1,47.22 m2,"S/ 350,000"
979,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2556-miller-1050-jesus-maria-lima-lima-novoarte-soluciones,Miller 1050,-12.0754476,-77.03836,Jirón Mariscal Miller 1050,Jesus Maria,En construcción,"31 de Julio, 2024",Banco Interbank,"['Gimnasio', 'Lobby', 'Sala de Internet', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,3B,"Pisos: 2, 4, 6, 8",3,78.12 m2,"S/ 570,526"
5280,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3258-albamar-oasis-surquillo-lima-lima-albamar-grupo-inmobiliario,Albamar | Oasis,-12.1025042,-77.0217445,"Av. Andres Aramburú 866, Surquillo",Surquillo,En planos,"31 de Agosto, 2026",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,Tipo 1,Pisos: Entre 7 al 22,2,57.24 m2,"S/ 426,700"
4524,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3298-cool-living-cercado-de-lima-lima-lima-promsal,Cool Living,-12.0784217,-77.0346433,Manuel del pino 265,Cercado de lima,En planos,"30 de Julio, 2027",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Club House', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,2,Pisos: Entre 3 al 23,3,67.11 m2,"S/ 442,926"
4585,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3358-central-home-chacarilla-santiago-de-surco-lima-lima-ee-inmobiliaria,Central Home Chacarilla,-12.112760461149128,-76.99036037001652,Cl. Monterrey 319,Santiago De Surco,En planos,"31 de Octubre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Dpto. 903,Piso: 9,3,87.42 m2,"$ 175,000"
4666,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2361-paseo-de-la-arboleda-4-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,PASEO DE LA ARBOLEDA 4,-12.14157370047621,-77.01076472165404,jr combate de angamos 542,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,K-Tipo 2,"Pisos: 4, 7, 13",2,69.00 m2,"S/ 368,000"
3075,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3217-roosevelt-64-miraflores-lima-lima-vidarq,ROOSEVELT 64,-12.1290718,-77.0178609,Av. Roosevelt 6429,Miraflores,En planos,"31 de Diciembre, 2025",Banco Scotiabank,"['Lobby', 'Piscina', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,TIPO 4,Pisos: Entre 2 al 17,3,102.80 m2,"S/ 773,000"
5898,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3342-alborada-iii-san-miguel-lima-lima-grupo-mg,ALBORADA III,-12.0866944,-77.0911878,Av. La paz 839,San Miguel,En planos,"31 de Diciembre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Sala de Niños', 'Terraza', 'Zona de Parrillas', 'Otros']",duplex,A1b,Piso: 18,1,78.50 m2,"S/ 371,000"
3314,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2811-braganza-santiago-de-surco-lima-lima-ee-inmobiliaria,Braganza,-12.131536855600812,-77.00102819873015,Cl. Bárbara de Braganza N° 124,Santiago De Surco,En construcción,"30 de Septiembre, 2024",Banco BCP,"['Areas verdes', 'Lobby', 'Terraza']",duplex,DÚPLEX 703,Piso: 7,3,246.12 m2,"$ 386,000"
5543,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2722-mariscal-castilla-santiago-de-surco-lima-lima-tale-inmobiliaria,MARISCAL CASTILLA,-12.1339205,-77.0149429,"Av. Mariscal Castilla 334 – 338, Surco",Santiago De Surco,En construcción,"31 de Diciembre, 2025",Otros,"['Área de juegos para niños', 'Gimnasio', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Salon Gourmet', 'Techo Panorámico', 'Terraza', 'Zona de Parrillas']",flat,X07-B,"Pisos: 5, 11, 15, 17",3,81.00 m2,"S/ 629,000"
5361,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2965-santorini-cercado-de-lima-lima-lima-brazil-grupo-inmobiliario,Santorini,-12.073561795487,-77.03112064660345,Av. Alejandro Tirado 731,Cercado de lima,En construcción,"01 de Marzo, 2026",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,S40,Pisos: Entre 10 al 30,2,73.61 m2,"S/ 467,608"
5754,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider,GRAN OLIVO - ETAPA 2,-12.0060684,-77.0745468,Avenida Angelica Gamara 1301,Los Olivos,En planos,"30 de Junio, 2026",BBVA,"['Sala de usos Múltiples', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,X10,Pisos: Entre 2 al 20,3,75.04 m2,"S/ 346,800"
